userId,itemId,tag
109487,bad dialogue,1525287562
109487,philosophical issues,1525287571
109487,thought-provoking,1525287567
109487,visually appealing,1525287559
112421,adorable,1525283433
112421,black comedy,1525283421
112421,Eccentric,1525283427
112421,introspection,1525283425
112421,mental illness,1525283417
112421,quirky,1525283419
112552,inspirational,1525286276
112552,inspiring,1525286278
112552,intense,1525286274
112852,funny,1525285382
112852,Great Visuals,1525285333
112852,humorous,1525285336
112852,unlikely hero,1525285378
113705,bittersweet,1525286093
114627,atmospheric,1525286623
114627,bizzare,1525286627
114627,eerie,1525286621
114627,symbolism,1525286619
116797,inspirational,1525286868
116797,intelligent,1525286865
117877,philosophical,1525287615
117877,trippy,1525287611
117887,heartwarming,1525285938
119145,slick,1525286728
122882,beautiful,1525283844
122882,cinematography,1525283853
122882,visually appealing,1525283836
122912,Dark,1525282411
122912,emotional,1525282392
122912,Sad,1525282400
122912,Visually appealing,1525282405
122912,Visually stunning,1525282403
122916,awesome,1525285267
122916,humor,1525285285
122916,quirky,1525285291
122916,unconventional,1525285265
122916,white guilt,1525285281
122918,fun,1525286132
122922,visually appealing,1525287157
127298,depressing,1525286249
127298,understated,1525286256
134130,smart,1525287677
134170,funny,1525283492
134170,ridiculous,1525283483
134170,silly,1525283502
138036,slick,1525287196
138036,stylish,1525287190
139385,cinematography,1525287409
139385,visually appealing,1525287413
139385,Visually Striking,1525287426
139644,atmospheric,1525286568
139644,tension,1525286565
140174,moving,1525287480
140174,touching,1525287482
141890,Moving,1525286977
143367,contemplative,1525283159
143367,philosophical,1525283157
143367,thought-provoking,1525283155
143367,tragic,1525283168
148626,funny,1525287708
148626,interesting,1525287704
148626,Witty,1525287702
148881,Existential,1525282419
148881,surreal,1525282422
152077,creepy,1525287447
152077,suspense,1525287443
153070,nightmare,1525282902
155288,suspense,1525286165
155288,thought-provoking,1525286163
156605,quirky,1525283453
156605,sweet,1525283455
156605,understated,1525283456
161634,intense,1525287241
164179,beautiful visuals,1525285690
164179,Cerebral,1525285686
164179,cinematography,1525285696
164179,good cinematography,1525285706
164179,smart,1525285699
164179,thought-provoking,1525285688
164179,visually appealing,1525285693
164909,Bittersweet,1525287656
164909,visually appealing,1525287658
167746,funny,1525285825
167746,heartwarming,1525285833
168252,dark,1525283942
168252,emotional,1525283946
168252,gritty,1525283940
168252,heartbreaking,1525283948
168252,predictible plot,1525283957
170945,paranoia,1525286504
170945,Suspenseful,1525286501
174055,brilliant,1525285239
174055,inspiring,1525285236
174055,tense,1525285229
176371,atmospheric,1525283076
176371,beautiful,1525283078
176371,cinematography,1525283075
176371,dark,1525283093
176371,dreamlike,1525283084
176371,existentialism,1525283080
176371,moody,1525283086
176371,philosophical,1525283089
176419,allegorical,1525287584
176419,uncomfortable,1525287588
176419,unsettling,1525287586
180031,atmospheric,1525284150
180031,dreamlike,1525284163
180985,bad music,1525285320
248,bad,1186589145
248,Sinbad,1186589145
413,Comedy,1186588856
540,bad,1186588897
707,bad,1186588902
836,seen at the cinema,1186588944
1441,Not Seen,1186588856
1779,good,1186588894
1801,seen more than once,1186588917
2116,classic,1186588944
2431,bad,1186588902
2662,classic,1186588962
2951,bad,1186588901
4015,bad,1186589039
4343,really bad,1186589079
4343,Seann William Scott,1186589079
4446,sci-fi,1186588886
4448,boring,1186589048
5064,remake,1186589036
5254,Great movie,1186589125
5254,Wesley Snipes,1186589125
6016,not seen,1186588853
6157,bad,1186589133
6157,Ben Affleck,1186589133
6373,classic,1186588855
35836,BEST PICTURE,1186589105
35836,classic,1186589105
35836,hilarious,1186589105
35836,steve carell,1186589105
52712,HORRIBLE ACTING,1186722048
52712,interesting,1186722060
293,Action,1498456142
293,assassin,1498456106
293,assassination,1498456192
293,assassins,1498456184
293,awkward romance,1498456167
293,corruption,1498456155
293,crime,1498456141
293,disturbing,1498456144
293,drama,1498456149
293,French,1498456150
293,friendship,1498456139
293,Gary Oldman,1498456130
293,great acting,1498456128
293,Guns,1498456179
293,hit men,1498456165
293,hitman,1498456113
293,humorous,1498456177
293,imdb top 250,1498456175
293,Jean Reno,1498456121
293,Lolita theme,1498456188
293,loneliness,1498456186
293,love story,1498456132
293,Luc Besson,1498456137
293,Natalie Portman,1498456126
293,organized crime,1498456152
293,police,1498456181
293,police corruption,1498456159
293,quirky,1498456135
293,sniper,1498456182
293,tense,1498456190
293,touching,1498456147
293,unique,1498456157
296,1990s,1498456537
296,achronological,1498456475
296,action,1498456356
296,action packed,1498456535
296,aggressive,1498456533
296,amazing,1498456678
296,amazing dialogues,1498456473
296,anthology,1498456531
296,assassin,1498456382
296,atmospheric,1498456376
296,AWESOME,1498456559
296,bad ass,1498456471
296,bad language,1498456469
296,bad-ass,1498456676
296,bible,1498456675
296,biblical references,1498456529
296,big boys with guns,1498456673
296,big name actors,1498456671
296,Black comedy,1498456350
296,black humor,1498456481
296,black humour,1498456670
296,blood,1498456448
296,blood splatters,1498456467
296,bloody,1498456431
296,bruce willis,1498456352
296,brutality,1498456543
296,casual violence,1498456669
296,character development,1498456527
296,characters,1498456466
296,classic,1498456360
296,classic movie,1498456667
296,coke,1498456666
296,comedy,1498456378
296,conversation,1498456524
296,cool,1498456405
296,cool style,1498456664
296,crime,1498456353
296,crime scene scrubbing,1498456663
296,cult,1498456391
296,cult classic,1498456522
296,cult film,1498456345
296,dance,1498456661
296,dancing,1498456464
296,dark,1498456404
296,dark comedy,1498456339
296,dark humor,1498456385
296,dialogue,1498456395
296,different,1498456660
296,diner,1498456658
296,disjointed timeline,1498456444
296,disturbing,1498456521
296,drama,1498456561
296,drug overdose,1498456656
296,drugs,1498456348
296,drugs & music,1498456655
296,ensemble cast,1498456419
296,entertaining,1498456519
296,entirely dialogue,1498456429
296,episodic,1498456517
296,exciting,1498456427
296,fast paced,1498456436
296,fast-paced,1498456515
296,film noir,1498456653
296,film-noir,1498456622
296,foul language,1498456686
296,fun,1498456421
296,funny,1498456383
296,gangster,1498456389
296,gangsters,1498456406
296,genius,1498456589
296,golden watch,1498456513
296,good dialogue,1498456372
296,good music,1498456396
296,gore,1498456511
296,great acting,1498456509
296,great dialogue,1498456402
296,great soundtrack,1498456380
296,gritty,1498456426
296,guns,1498456450
296,Harvey Keitel,1498456684
296,heroin,1498456483
296,Highly quotable,1498456400
296,hit men,1498456412
296,hitman,1498456505
296,homosexuality,1498456562
296,humour,1498456564
296,iconic,1498456488
296,imdb top 250,1498456388
296,innovative,1498456490
296,intellectual,1498456565
296,intelligent,1498456462
296,intense,1498456411
296,interesting,1498456541
296,intertwining storylines,1498456460
296,interwoven storylines,1498456567
296,ironic,1498456491
296,irony,1498456458
296,John Travolta,1498456374
296,killer-as-protagonist,1498456494
296,los angeles,1498456569
296,Mafia,1498456414
296,masterpiece,1498456371
296,meaningless violence,1498456571
296,milkshake,1498456572
296,mobster,1498456574
296,mobsters,1498456575
296,monologue,1498456577
296,motherfucker,1498456497
296,multiple stories,1498456498
296,multiple storylines,1498456343
296,neo-noir,1498456486
296,noir,1498456408
296,non-linear,1498456367
296,non-linear timeline,1498456578
296,nonlinear,1498456341
296,nonlinear narrative,1498456457
296,nonlinear storyline,1498456580
296,nonlinear timeline,1498456581
296,notable soundtrack,1498456393
296,offensive,1498456583
296,organised crime,1498456585
296,organized crime,1498456363
296,original,1498456479
296,original plot,1498456455
296,out of order,1498456586
296,Palme d'Or,1498456690
296,parody,1498456591
296,philosophical,1498456500
296,pop culture references,1498456478
296,psychological,1498456593
296,pulp,1498456484
296,Quentin Tarantino,1498456338
296,quirky,1498456364
296,Quotable,1498456446
296,r:disturbing violent content including rape,1498456502
296,r:disturbing violent images,1498456595
296,r:graphic sexuality,1498456597
296,r:some violence,1498456599
296,r:strong bloody violence,1498456601
296,r:strong language,1498456452
296,r:sustained strong stylized violence,1498456603
296,r:violence,1498456424
296,random,1498456503
296,rape,1498456417
296,retro,1498456442
296,Roger Avary,1498456682
296,royal with cheese,1498456610
296,Samuel L. Jackson,1498456342
296,sarcasm,1498456612
296,satire,1498456614
296,sexy,1498456615
296,smart writing,1498456617
296,sophisticated,1498456618
296,soundtrack,1498456439
296,splatter,1498456620
296,Steve Buscemi,1498456694
296,storytelling,1498456375
296,stylish,1498456398
296,stylized,1498456354
296,suspense,1498456680
296,Tarantino,1498456358
296,thought-provoking,1498456638
296,thriller,1498456415
296,travolta,1498456539
296,twist ending,1498456639
296,Uma Thurman,1498456370
296,unique,1498456641
296,unpredictable,1498456476
296,unusual,1498456642
296,very funny,1498456434
296,violence,1498456347
296,violent,1498456366
296,witty,1498456437
924,aliens,1498456783
924,apes,1498456822
924,Arthur C. Clarke,1498456786
924,artificial intelligence,1498456752
924,atmospheric,1498456757
924,cinematography,1498456766
924,classic,1498456774
924,computer,1498456793
924,confusing ending,1498456779
924,cult film,1498456771
924,Dull,1498456811
924,future,1498456770
924,futuristic,1498456776
924,imdb top 250,1498456804
924,masterpiece,1498456762
924,meditative,1498456768
924,music,1498456773
924,mystery,1498456802
924,Oscar (Best Effects - Visual Effects),1498456791
924,overrated,1498456813
924,philosophical,1498456759
924,relaxing,1498456798
924,revolutionary,1498456794
924,robots,1498456781
924,sci-fi,1498456751
924,setting:space/space ship,1498456796
924,slow,1498456765
924,slow paced,1498456806
924,soundtrack,1498456785
924,space,1498456756
924,space travel,1498456790
924,spacecraft,1498456788
924,Stanley Kubrick,1498456754
924,superb soundtrack,1498456825
924,surreal,1498456763
924,technology,1498456827
924,tedious,1498456814
924,visual,1498456799
924,visually appealing,1498456760
1732,black comedy,1498456261
1732,bowling,1498456271
1732,classic,1498456304
1732,coen brothers,1498456256
1732,comedy,1498456268
1732,crime,1498456292
1732,Cult classic,1498456280
1732,cult film,1498456260
1732,dark comedy,1498456258
1732,deadpan,1498456303
1732,drugs,1498456286
1732,funny,1498456291
1732,great dialogue,1498456264
1732,great soundtrack,1498456283
1732,Highly quotable,1498456296
1732,imdb top 250,1498456301
1732,Jeff Bridges,1498456269
1732,John Goodman,1498456278
1732,Julianne Moore,1498456294
1732,kidnapping,1498456299
1732,marijuana,1498456281
1732,Nudity (Full Frontal),1498456288
1732,off-beat comedy,1498456273
1732,Philip Seymour Hoffman,1498456275
1732,quirky,1498456263
1732,ransom,1498456308
1732,rug,1498456306
1732,sarcasm,1498456285
1732,satirical,1498456266
1732,Steve Buscemi,1498456276
1732,violence,1498456297
2959,action,1498456930
2959,atmospheric,1498456906
2959,based on a book,1498456916
2959,Brad Pitt,1498456893
2959,challenging,1498456963
2959,Chuck Palahniuk,1498456949
2959,classic,1498456925
2959,clever,1498456960
2959,complicated,1498456923
2959,consumerism,1498456965
2959,crime,1498456935
2959,dark,1498456928
2959,dark comedy,1498456891
2959,David Fincher,1498456926
2959,disturbing,1498456908
2959,double life,1498456958
2959,Edward Norton,1498456896
2959,fighting,1498456937
2959,great acting,1498456951
2959,helena bonham carter,1498456939
2959,imaginary friend,1498456945
2959,imdb top 250,1498456941
2959,mental illness,1498456903
2959,mind-blowing,1498456955
2959,mindfuck,1498456912
2959,narrated,1498456934
2959,Nudity (Topless),1498456962
2959,Palahnuik,1498456948
2959,philosophical,1498456911
2959,philosophy,1498456898
2959,postmodern,1498456954
2959,powerful ending,1498456921
2959,psychological,1498456909
2959,psychological thriller,1498456953
2959,psychology,1498456890
2959,quirky,1498456918
2959,satirical,1498456920
2959,schizophrenia,1498456967
2959,social commentary,1498456894
2959,societal criticism,1498456946
2959,stylized,1498456932
2959,surreal,1498456900
2959,TERRORISM,1498456966
2959,thought-provoking,1498456901
2959,twist,1498456943
2959,twist ending,1498456888
2959,violence,1498456904
2959,violent,1498456914
273,gothic,1237739064
1357,music,1176765393
1948,British,1177512649
3578,Romans,1173212944
5694,70mm,1175638092
6107,World War II,1178473747
7382,for katie,1171234019
7936,austere,1173392334
3265,gun fu,1493843984
3265,heroic bloodshed,1493843978
168248,Heroic Bloodshed,1493844270
